org:group,resource country,org:resource,oranization country,org:role,Activity,impact,product,time:timestamp,CaseID
Org line C,Sweden,Stefan,in,NAN,Queued_Awaiting Assignment,High,PROD671,18.908044700653583,1-604882241
Org line A2,United Kingdom,Timothy,gb,A2_1,Accepted_In Progress,High,PROD236,18.87782227871021,1-605279637
Org line A2,United Kingdom,Timothy,gb,A2_1,Completed_Closed,High,PROD236,18.929981081059864,1-605279637
Org line C,Sweden,Jari,se,E_1,Accepted_In Progress,High,PROD153,18.944428271152393,1-606971198
Org line C,France,Bruno,se,E_6,Accepted_In Progress,High,PROD412,18.8805573298572,1-607158761
Org line C,France,Bruno,se,E_6,Accepted_In Progress,High,PROD412,18.880557601342634,1-607158761
Org line G4,Sweden,Viktoria,se,NAN,Queued_Awaiting Assignment,High,PROD412,18.88216757047732,1-607158761
Org line G4,Sweden,Rickard,se,NAN,Accepted_In Progress,Low,PROD448,18.88109429126,1-607840637
Org line G4,Sweden,Rickard,se,NAN,Completed_Closed,Low,PROD448,18.920111649800237,1-607840637
Org line A2,United Kingdom,Alan,gb,A2_1,Accepted_Wait,High,PROD236,18.88112528661141,1-607934151
Org line A2,United Kingdom,Alan,gb,A2_1,Completed_Closed,High,PROD236,18.929977854136435,1-607934151
Org line C,Sweden,Börje,se,C_1,Accepted_In Progress,Low,PROD153,18.882597033648473,1-611506787
Org line C,Sweden,Börje,se,C_1,Accepted_Wait,Low,PROD153,18.903746157959194,1-611506787
Org line C,Sweden,Börje,se,C_1,Completed_Closed,Low,PROD153,18.907382566624047,1-611506787
Org line C,Sweden,Praveen,se,E_10,Accepted_In Progress,High,PROD802,18.883416186303823,1-612515539
Org line C,Sweden,Praveen,se,E_10,Queued_Awaiting Assignment,High,PROD802,18.883416941774534,1-612515539
Org line C,Sweden,Martin,se,C_6,Queued_Awaiting Assignment,High,PROD802,18.88422120057255,1-612515539
Org line G4,Sweden,Roland,se,NAN,Accepted_In Progress,Medium,PROD374,18.884254049157974,1-613033122
Org line G4,Sweden,Roland,se,NAN,Accepted_Wait,Medium,PROD374,18.888200622491446,1-613033122
Org line G4,Sweden,Roland,se,NAN,Accepted_In Progress,Medium,PROD374,18.892082763744124,1-613033122
Org line G4,Sweden,Roland,se,NAN,Completed_Closed,Medium,PROD374,18.926556493277904,1-613033122
Org line C,INDIA,-,in,E_7,Queued_Awaiting Assignment,Medium,PROD671,18.933079453769444,1-613364032
Org line C,USA,Robert,us,E_4,Accepted_In Progress,Medium,PROD348,18.885986091035043,1-616288482
Org line C,USA,Robert,us,E_4,Accepted_In Progress,Medium,PROD348,18.885986430124387,1-616288482
Org line C,USA,Robert,us,E_4,Accepted_Wait,Medium,PROD348,18.88598941912918,1-616288482
Org line C,USA,Robert,us,E_4,Accepted_Assigned,Medium,PROD348,18.88599087595181,1-616288482
Org line C,Sweden,Jonas,in,E_8,Accepted_In Progress,Medium,PROD473,18.886062420913674,1-616409083
Org line C,Sweden,Jonas,in,E_8,Completed_Closed,Medium,PROD473,18.92999600769868,1-616409083
Org line C,Sweden,Jonas,in,E_8,Accepted_In Progress,Medium,PROD473,18.930071208369665,1-616409083
Org line C,Sweden,Jonas,in,E_8,Completed_Closed,Medium,PROD473,18.93007775173232,1-616409083
Org line A2,Sweden,Niklas,se,A2_2,Accepted_In Progress,Low,PROD681,18.886493108355882,1-616977258
Org line A2,Sweden,Niklas,se,A2_2,Accepted_Assigned,Low,PROD681,18.90845968339459,1-616977258
Org line A2,Sweden,Niklas,se,A2_2,Accepted_In Progress,Low,PROD681,18.964643041349394,1-616977258
Org line A2,Sweden,Niklas,se,A2_2,Completed_Closed,Low,PROD681,18.964643378006738,1-616977258
Org line C,Sweden,Ann-Charlotte,se,E_10,Accepted_In Progress,Medium,PROD659,18.886466628504948,1-616993936
Org line C,Sweden,Ann-Charlotte,se,E_10,Queued_Awaiting Assignment,Medium,PROD659,18.886468536533766,1-616993936
Org line C,Sweden,Ann-Charlotte,se,E_10,Queued_Awaiting Assignment,Medium,PROD659,18.88646982319588,1-616993936
Org line C,Sweden,Vesa,se,C_6,Accepted_In Progress,High,PROD805,18.886551274952676,1-617049384
Org line C,Sweden,Vesa,se,C_6,Completed_Closed,High,PROD805,18.917933726734145,1-617049384
Org line G4,Sweden,Roland,se,NAN,Accepted_In Progress,Medium,PROD374,18.8865716211659,1-617084616
Org line G4,Sweden,Roland,se,NAN,Accepted_Wait,Medium,PROD374,18.89180714265651,1-617084616
Org line G4,Sweden,Roland,se,NAN,Completed_Closed,Medium,PROD374,18.92656100353784,1-617084616
Org line C,USA,Robert,us,E_4,Accepted_In Progress,Medium,PROD793,18.88804671012132,1-617356985
Org line C,USA,Robert,us,E_4,Completed_Closed,Medium,PROD793,18.888597816602143,1-617356985
Org line C,USA,Robert,us,E_4,Accepted_In Progress,Medium,PROD793,18.926143935544594,1-617356985
Org line C,USA,Robert,us,E_4,Accepted_Wait,Medium,PROD793,18.926152024773895,1-617356985
Org line C,USA,Robert,us,E_4,Queued_Awaiting Assignment,Medium,PROD793,18.94085015624607,1-617356985
Org line C,INDIA,Freddy,in,E_4,Accepted_In Progress,Medium,PROD325,18.88847140764506,1-617696569
Org line C,INDIA,Freddy,in,E_4,Completed_Closed,Medium,PROD325,18.899248607724832,1-617696569
Org line C,INDIA,Freddy,in,E_4,Accepted_In Progress,Medium,PROD325,18.915344509651373,1-617696569
Org line C,INDIA,Freddy,in,E_4,Completed_Closed,Medium,PROD325,18.915345216991167,1-617696569
Org line C,INDIA,Freddy,in,E_4,Accepted_In Progress,Medium,PROD325,18.92940779325051,1-617696569
Org line C,INDIA,Freddy,in,E_4,Completed_Closed,Medium,PROD325,18.929407961603424,1-617696569
Org line A2,Sweden,Britt,se,A2_1,Accepted_In Progress,High,PROD350,18.889024089439477,1-618041243
Org line A2,Sweden,Britt,se,A2_1,Queued_Awaiting Assignment,High,PROD350,18.889112137883647,1-618041243
Org line A2,Sweden,Britt,se,A2_1,Accepted_In Progress,High,PROD350,18.8956750428137,1-618041243
Org line A2,Sweden,Britt,se,A2_1,Accepted_Wait,High,PROD350,18.895721279162338,1-618041243
Org line A2,Sweden,Britt,se,A2_1,Completed_Closed,High,PROD350,18.915963978108913,1-618041243
Org line A2,Sweden,Britt,se,A2_1,Accepted_In Progress,Medium,PROD350,18.88909573698355,1-618116069
Org line A2,Sweden,Britt,se,A2_1,Queued_Awaiting Assignment,Medium,PROD350,18.88910348675536,1-618116069
Org line A2,Sweden,Britt,se,A2_1,Accepted_In Progress,Medium,PROD350,18.895720937139362,1-618116069
Org line A2,Sweden,Britt,se,A2_1,Accepted_Wait,Medium,PROD350,18.895720974450963,1-618116069
Org line A2,Sweden,Britt,se,A2_1,Completed_Closed,Medium,PROD350,18.91596815857238,1-618116069
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted_In Progress,High,PROD236,18.889816121376555,1-618589528
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted_Assigned,High,PROD236,18.8898168344952,1-618589528
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted_In Progress,High,PROD236,18.892519538252152,1-618589528
Org line A2,Sweden,Britt,cn,A2_1,Accepted_In Progress,Low,PROD350,18.89024155641922,1-619067777
Org line A2,Sweden,Britt,cn,A2_1,Queued_Awaiting Assignment,Low,PROD350,18.890241800277153,1-619067777
Org line A2,Sweden,Britt,cn,A2_1,Accepted_In Progress,Low,PROD350,18.895721017981167,1-619067777
Org line A2,Sweden,Britt,cn,A2_1,Accepted_Wait,Low,PROD350,18.895721055292768,1-619067777
Org line C,USA,Robert,se,E_4,Queued_Awaiting Assignment,High,PROD436,18.89241827537055,1-619109941
Org line C,Sweden,Praveen,se,E_10,Accepted_In Progress,High,PROD436,18.89244641988164,1-619109941
Org line C,Sweden,Martin,se,C_6,Queued_Awaiting Assignment,High,PROD436,18.892448591050204,1-619109941
Org line C,Sweden,Martin,se,C_6,Queued_Awaiting Assignment,High,PROD436,18.921693318861582,1-619109941
Org line C,Sweden,Martin,se,C_6,Queued_Awaiting Assignment,High,PROD436,18.921693549109946,1-619109941
Org line C,Sweden,Martin,se,C_6,Queued_Awaiting Assignment,High,PROD436,18.921694973013114,1-619109941
Org line C,Sweden,Pascal,se,C_6,Accepted_In Progress,High,PROD436,18.921699953628675,1-619109941
Org line C,France,Olivier,fr,C_6,Queued_Awaiting Assignment,Medium,PROD13,18.89031315430489,1-619146141
Org line A2,Sweden,Maria,se,A2_4,Accepted_In Progress,High,PROD591,18.890350830078777,1-619254483
Org line A2,Sweden,Maria,se,A2_4,Completed_Closed,High,PROD591,18.911078969853683,1-619254483
Org line A2,Sweden,Viktoria,se,A2_3,Accepted_In Progress,High,PROD231,18.891911494976107,1-619699161
Org line A2,Sweden,Viktoria,se,A2_3,Queued_Awaiting Assignment,High,PROD231,18.8919159519935,1-619699161
Org line A2,Sweden,Kristina,se,A2_3,Accepted_In Progress,High,PROD231,18.89234858762475,1-619699161
Org line A2,Sweden,Kristina,se,A2_3,Completed_Closed,High,PROD231,18.89237588553414,1-619699161
Org line G4,Sweden,David,se,NAN,Accepted_Assigned,High,PROD231,18.921681339814445,1-619699161
Org line G4,Sweden,David,se,NAN,Accepted_In Progress,High,PROD231,18.92288390288076,1-619699161
Org line G4,Sweden,David,se,NAN,Completed_Closed,High,PROD231,18.922884362829496,1-619699161
Org line G4,Sweden,Rickard,se,NAN,Accepted_In Progress,Medium,PROD374,18.8923344860128,1-620015297
Org line G4,Sweden,Rickard,se,NAN,Completed_Closed,Medium,PROD374,18.926393501264474,1-620015297
Org line A2,Sweden,Britt,se,A2_1,Accepted_In Progress,High,PROD350,18.89282378926462,1-620432583
Org line A2,Sweden,Britt,se,A2_1,Queued_Awaiting Assignment,High,PROD350,18.892823982600532,1-620432583
Org line A2,Sweden,Britt,se,A2_1,Accepted_In Progress,High,PROD350,18.895720794111536,1-620432583
Org line A2,Sweden,Britt,se,A2_1,Accepted_Wait,High,PROD350,18.895720868734752,1-620432583
Org line A2,Sweden,Britt,se,A2_1,Accepted_In Progress,High,PROD350,18.915954843186967,1-620432583
Org line A2,Sweden,Britt,se,A2_1,Completed_Closed,High,PROD350,18.915958968842503,1-620432583
Org line C,Sweden,Praveen,se,E_10,Accepted_In Progress,Medium,PROD802,18.892904007985187,1-620483711
Org line C,Sweden,Praveen,se,E_10,Queued_Awaiting Assignment,Medium,PROD802,18.892909333636844,1-620483711
Org line C,Sweden,Martin,se,C_6,Queued_Awaiting Assignment,Medium,PROD802,18.893437037389404,1-620483711
Org line C,Sweden,Martin,se,C_6,Accepted_In Progress,Medium,PROD802,18.89675253709406,1-620483711
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted_In Progress,High,PROD236,18.893486512286735,1-620925267
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted_Assigned,High,PROD236,18.89348986537211,1-620925267
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted_In Progress,High,PROD236,18.896214982395318,1-620925267
Org line G3,POLAND,Ewa,us,NAN,Accepted_In Progress,Medium,PROD98,18.89352757122723,1-621039603
Org line G3,POLAND,Ewa,us,NAN,Completed_Closed,Medium,PROD98,18.90804392056412,1-621039603
Org line D,Sweden,Bikshamaiah,in,D_2,Accepted_In Progress,Medium,PROD597,18.893960625417872,1-621311061
Org line D,Sweden,Bikshamaiah,in,D_2,Completed_Closed,Medium,PROD597,18.89396211428087,1-621311061
Org line D,Sweden,Bikshamaiah,in,D_2,Accepted_In Progress,Medium,PROD597,18.89564728754022,1-621311061
Org line D,Sweden,Bikshamaiah,in,D_2,Accepted_In Progress,Medium,PROD597,18.89564882986557,1-621311061
Org line D,Sweden,Bikshamaiah,in,D_2,Completed_Closed,Medium,PROD597,18.900481418788832,1-621311061
Org line C,Sweden,Bikshamaiah,in,E_8,Accepted_In Progress,Medium,PROD597,18.908981492786054,1-621311061
Org line C,Sweden,Bikshamaiah,in,E_8,Completed_Closed,Medium,PROD597,18.90898189167036,1-621311061
Org line C,Sweden,Bikshamaiah,in,E_8,Accepted_In Progress,Medium,PROD597,18.90903568436394,1-621311061
Org line C,Sweden,Bikshamaiah,in,E_8,Completed_Closed,Medium,PROD597,18.93098577623412,1-621311061
Org line C,Sweden,Mikael,se,C_6,Accepted_In Progress,Medium,PROD154,18.893958899829112,1-621322866
Org line C,Sweden,Mikael,se,C_6,Completed_Closed,Medium,PROD154,18.914859907004328,1-621322866
Org line C,Belgium,Peter,br,E_1,Accepted_In Progress,Medium,PROD745,18.89403549565977,1-621393223
Org line C,Belgium,Peter,br,E_1,Queued_Awaiting Assignment,Medium,PROD745,18.89405585834942,1-621393223
Org line C,Belgium,Peter,br,C_1,Queued_Awaiting Assignment,Medium,PROD745,18.894060019288517,1-621393223
Org line C,Sweden,Marie,br,C_1,Accepted_Assigned,Medium,PROD745,18.894077752917138,1-621393223
Org line B,Brazil,Thiago,br,E_6,Accepted_In Progress,Medium,PROD745,18.963272725689503,1-621393223
Org line B,Brazil,Thiago,br,E_6,Completed_Closed,Medium,PROD745,18.963272760563886,1-621393223
Org line A2,France,Frederic,fr,A2_2,Accepted_In Progress,Medium,PROD631,18.89573643999052,1-622295317
Org line A2,France,Frederic,fr,A2_2,Accepted_Wait,Medium,PROD631,18.93824581851589,1-622295317
Org line A2,France,Frederic,fr,A2_2,Completed_Closed,Medium,PROD631,18.948584781830704,1-622295317
Org line A2,Sweden,Britt,se,A2_1,Accepted_In Progress,Low,PROD350,18.896017619871596,1-622618613
Org line A2,Sweden,Britt,se,A2_1,Queued_Awaiting Assignment,Low,PROD350,18.89601776907373,1-622618613
Org line A2,Sweden,Britt,se,A2_1,Accepted_In Progress,Low,PROD350,18.896086231853012,1-622618613
Org line A2,Sweden,Britt,se,A2_1,Accepted_Wait,Low,PROD350,18.896086281583646,1-622618613
Org line A2,Sweden,Britt,se,A2_1,Completed_Closed,Low,PROD350,18.915971168982768,1-622618613
Org line C,Sweden,Bikshamaiah,in,E_8,Accepted_In Progress,Low,PROD597,18.896146360599598,1-622652886
Org line C,Sweden,Bikshamaiah,in,E_8,Completed_Closed,Low,PROD597,18.96828430163745,1-622652886
Org line C,INDIA,Sameer,in,E_4,Accepted_In Progress,Low,PROD436,18.896156343374525,1-622783644
Org line C,INDIA,Sameer,in,E_4,Accepted_Wait,Low,PROD436,18.903185285185653,1-622783644
Org line C,INDIA,Sameer,in,E_4,Accepted_In Progress,Low,PROD436,18.97705957860266,1-622783644
Org line C,INDIA,Sameer,in,E_4,Completed_Closed,Low,PROD436,18.9770597907167,1-622783644
Org line A2,Sweden,Venkata,se,A2_4,Accepted_In Progress,Medium,PROD337,18.89627484857962,1-622847448
Org line A2,Sweden,Venkata,se,A2_4,Accepted_Assigned,Medium,PROD337,18.943958386541077,1-622847448
Org line C,France,Michel,fr,NAN,Accepted_In Progress,High,PROD424,18.896181958743917,1-622856843
Org line C,France,Michel,fr,NAN,Completed_Closed,High,PROD424,18.91844370542243,1-622856843
Org line A2,Sweden,Tomas,cn,A2_2,Accepted_In Progress,High,PROD753,18.896235797985636,1-622940906
Org line A2,Sweden,Tomas,cn,A2_2,Accepted_In Progress,High,PROD753,18.912663790106965,1-622940906
Org line A2,Sweden,Tomas,cn,A2_2,Completed_Closed,High,PROD753,18.91479733001564,1-622940906
Org line C,Sweden,Rakesh,us,E_10,Accepted_In Progress,High,PROD408,18.89682627926845,1-623873811
Org line C,Sweden,Rakesh,us,E_10,Queued_Awaiting Assignment,High,PROD408,18.89682652152592,1-623873811
Org line C,USA,Kymaria,us,V3_3,Accepted_In Progress,High,PROD408,18.919119103373312,1-623873811
Org line C,USA,Kymaria,us,V3_3,Accepted_Wait,High,PROD408,18.919119947768184,1-623873811
Org line C,USA,Kymaria,us,V3_3,Completed_Closed,High,PROD408,18.93113331614327,1-623873811
Org line G4,Sweden,Rickard,se,NAN,Accepted_In Progress,Low,PROD374,18.897243378318137,1-624219528
Org line G4,Sweden,Rickard,se,NAN,Completed_Closed,Low,PROD374,18.95102058872356,1-624219528
Org line C,Sweden,Prasad,in,E_10,Queued_Awaiting Assignment,Medium,PROD698,18.911150720134643,1-624403918
Org line C,Sweden,Mikael,se,E_6,Accepted_In Progress,High,PROD148,18.89734327839641,1-624450715
Org line C,Sweden,Mikael,se,E_6,Accepted_Wait,High,PROD148,18.89734333427309,1-624450715
Org line C,Sweden,Mikael,se,E_6,Completed_Closed,High,PROD148,18.95259781706765,1-624450715
Org line G4,Sweden,Rickard,se,NAN,Accepted_In Progress,High,PROD374,18.897755873598424,1-624745314
Org line G4,Sweden,Rickard,se,NAN,Completed_Closed,High,PROD374,18.926394755660887,1-624745314
Org line C,France,Olivier,fr,C_6,Accepted_In Progress,Major,PROD793,18.898346642890054,1-625322174
Org line C,France,Olivier,fr,C_6,Queued_Awaiting Assignment,Major,PROD793,18.898347064645943,1-625322174
Org line A2,Sweden,Britt,se,A2_1,Accepted_In Progress,Low,PROD350,18.899215231730413,1-625459293
Org line A2,Sweden,Britt,se,A2_1,Queued_Awaiting Assignment,Low,PROD350,18.89921554157581,1-625459293
Org line A2,Sweden,Britt,se,A2_1,Accepted_In Progress,Low,PROD350,18.908517476470205,1-625459293
Org line A2,Sweden,Britt,se,A2_1,Accepted_Wait,Low,PROD350,18.908523695795804,1-625459293
Org line A2,Sweden,Britt,se,A2_1,Completed_Closed,Low,PROD350,18.915969487054195,1-625459293
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted_In Progress,High,PROD236,18.899993557966976,1-626515794
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted_Assigned,High,PROD236,18.90000073457072,1-626515794
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted_Assigned,High,PROD236,18.901629135183267,1-626515794
Org line C,Sweden,Leif,se,E_10,Accepted_In Progress,Medium,PROD646,18.900563829014942,1-627630611
Org line C,Sweden,Leif,se,E_10,Queued_Awaiting Assignment,Medium,PROD646,18.900564949143206,1-627630611
Org line A2,Sweden,Vikrant,se,A2_4,Accepted_In Progress,Medium,PROD337,18.901060083861477,1-628078553
Org line A2,Sweden,Vikrant,se,A2_4,Completed_Closed,Medium,PROD337,18.962773193951232,1-628078553
Org line G4,Sweden,Ing-Marie,se,NAN,Accepted_In Progress,High,PROD337,18.901081646236936,1-628105478
Org line G4,Sweden,Ing-Marie,se,NAN,Accepted_Assigned,High,PROD337,18.923234195449066,1-628105478
Org line C,INDIA,-,in,E_7,Accepted_In Progress,Low,PROD424,18.90113384307452,1-628203323
Org line C,INDIA,-,in,E_7,Accepted_In Progress,Low,PROD424,18.901135005859643,1-628203323
Org line C,INDIA,Rajkishore,in,E_7,Accepted_Assigned,Low,PROD424,18.90325362317203,1-628203323
Org line C,INDIA,Rajkishore,in,E_7,Accepted_In Progress,Low,PROD424,18.903664102124456,1-628203323
Org line C,INDIA,Rajkishore,in,E_7,Accepted_Wait,Low,PROD424,18.91502912651196,1-628203323
Org line C,INDIA,Rajkishore,in,E_7,Accepted_In Progress,Low,PROD424,18.954796043482183,1-628203323
Org line C,INDIA,Rajkishore,in,E_7,Completed_Closed,Low,PROD424,18.97197935990438,1-628203323
Org line C,Sweden,Peter,se,E_7,Accepted_In Progress,Low,PROD673,18.901522768763463,1-628669941
Org line C,Sweden,Peter,se,E_7,Completed_Closed,Low,PROD673,18.90681980045971,1-628669941
Org line A2,Sweden,Maria,se,A2_4,Accepted_In Progress,Medium,PROD591,18.904784682451645,1-631001113
Org line A2,Sweden,Maria,se,A2_4,Completed_Closed,Medium,PROD591,18.906797451245076,1-631001113
Org line C,USA,Robert,us,E_4,Accepted_In Progress,High,PROD793,18.905032932253775,1-631117870
Org line C,USA,Robert,us,E_4,Accepted_Wait,High,PROD793,18.905033579154555,1-631117870
Org line C,USA,Robert,us,E_4,Accepted_Wait,High,PROD793,18.905034355434942,1-631117870
Org line C,USA,Robert,us,E_4,Queued_Awaiting Assignment,High,PROD793,18.918447000175444,1-631117870
Org line C,USA,Robert,us,E_4,Queued_Awaiting Assignment,High,PROD793,18.9408590487273,1-631117870
Org line C,Sweden,Vaibhav,us,E_4,Accepted_In Progress,High,PROD793,18.94355335054499,1-631117870
Org line C,Sweden,Vaibhav,us,E_4,Completed_Closed,High,PROD793,18.9469300862784,1-631117870
Org line A2,Sweden,Vikrant,se,A2_4,Accepted_In Progress,Medium,PROD337,18.90793576478966,1-634487640
Org line A2,Sweden,Vikrant,se,A2_4,Completed_Closed,Medium,PROD337,18.919079087958472,1-634487640
Org line C,Sweden,Kjell,se,V3_1,Accepted_In Progress,Medium,PROD631,18.907952799470603,1-634506651
Org line C,Sweden,Kjell,se,V3_1,Completed_Closed,Medium,PROD631,18.90795916974014,1-634506651
Org line C,Sweden,Peter,se,E_7,Accepted_In Progress,Low,PROD673,18.907962407074677,1-634533656
Org line C,Sweden,Peter,se,E_7,Completed_Closed,Low,PROD673,18.910615815726654,1-634533656
Org line G3,POLAND,Ewa,us,NAN,Accepted_In Progress,Medium,PROD98,18.908532260351652,1-635382525
Org line G3,POLAND,Ewa,us,NAN,Completed_Closed,Medium,PROD98,18.911198579369813,1-635382525
Org line C,Sweden,Prasad,us,E_10,Accepted_In Progress,Medium,PROD494,18.909081399128777,1-636080278
Org line C,Sweden,Prasad,us,E_10,Queued_Awaiting Assignment,Medium,PROD494,18.909085780273006,1-636080278
Org line C,Sweden,Prasad,us,E_10,Queued_Awaiting Assignment,Medium,PROD494,18.910609842213635,1-636080278
Org line C,Sweden,Jitender,us,E_10,Accepted_In Progress,Medium,PROD494,18.91066639004027,1-636080278
Org line C,USA,Robert,us,E_4,Accepted_In Progress,Medium,PROD793,18.90909087317565,1-636102195
Org line C,USA,Robert,us,E_4,Accepted_Wait,Medium,PROD793,18.909094327744246,1-636102195
Org line C,USA,Robert,us,E_4,Queued_Awaiting Assignment,Medium,PROD793,18.91673098944337,1-636102195
Org line C,INDIA,Hineesh,us,E_4,Accepted_Assigned,Medium,PROD793,18.93725199196131,1-636102195
Org line C,INDIA,Hineesh,us,E_4,Accepted_Wait,Medium,PROD793,18.939899548228098,1-636102195
Org line C,INDIA,Hineesh,us,E_4,Completed_Closed,Medium,PROD793,18.951661044802442,1-636102195
Org line A2,POLAND,Radoslaw,pl,A2_3,Accepted_Assigned,Medium,PROD791,18.910558303099247,1-636852199
Org line C,Sweden,Jitender,in,E_10,Accepted_In Progress,High,PROD494,18.910552623341054,1-636931254
Org line C,Sweden,Jitender,in,E_10,Accepted_In Progress,High,PROD494,18.91055344436527,1-636931254
Org line C,Sweden,Jitender,in,E_10,Accepted_In Progress,High,PROD494,18.910583962705058,1-636931254
Org line C,Sweden,Prasad,in,E_10,Queued_Awaiting Assignment,High,PROD494,18.91058436707753,1-636931254
Org line C,Sweden,Jitender,in,E_10,Accepted_In Progress,High,PROD494,18.910584514122025,1-636931254
Org line C,Sweden,Prasad,in,E_10,Queued_Awaiting Assignment,High,PROD494,18.91058459989797,1-636931254
Org line C,Sweden,Jitender,in,E_10,Accepted_In Progress,High,PROD494,18.910584820464653,1-636931254
Org line C,Sweden,Jitender,in,E_10,Completed_Closed,High,PROD494,18.910611716981563,1-636931254
Org line C,Sweden,Jitender,in,E_10,Accepted_In Progress,High,PROD494,18.918542561525854,1-636931254
Org line C,Sweden,Prasad,in,E_10,Queued_Awaiting Assignment,High,PROD494,18.91854466461171,1-636931254
Org line C,Sweden,Jitender,in,E_10,Accepted_In Progress,High,PROD494,18.918544670689986,1-636931254
Org line C,Sweden,Jitender,in,E_10,Accepted_In Progress,High,PROD494,18.918545102247514,1-636931254
Org line C,Sweden,Jitender,in,E_10,Completed_Closed,High,PROD494,18.918551156189856,1-636931254
Org line C,Sweden,Jitender,in,E_10,Accepted_In Progress,High,PROD494,18.926823510236424,1-636931254
Org line C,Sweden,Prasad,in,E_10,Accepted_Assigned,High,PROD494,18.926823769447402,1-636931254
Org line C,Sweden,Jitender,in,E_10,Accepted_In Progress,High,PROD494,18.92682380561637,1-636931254
Org line C,Sweden,Jitender,in,E_10,Completed_Closed,High,PROD494,18.92682852565549,1-636931254
Org line C,Sweden,Jitender,in,E_10,Accepted_In Progress,High,PROD494,18.92685787620337,1-636931254
Org line C,Sweden,Jitender,in,E_10,Completed_Closed,High,PROD494,18.926858599557814,1-636931254
Org line G3,POLAND,Ewa,us,NAN,Accepted_In Progress,Medium,PROD98,18.91058795128093,1-637059802
Org line G3,POLAND,Ewa,us,NAN,Completed_Closed,Medium,PROD98,18.910588226988352,1-637059802
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted_In Progress,Medium,PROD236,18.910607814274435,1-637089310
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted_Assigned,Medium,PROD236,18.910608959968688,1-637089310
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted_In Progress,Medium,PROD236,18.929533015939846,1-637089310
Org line A2,United Kingdom,Timothy,gb,A2_1,Accepted_In Progress,Medium,PROD236,18.93053290005242,1-637089310
Org line A2,United Kingdom,Timothy,gb,A2_1,Completed_Closed,Medium,PROD236,18.930533230373765,1-637089310
Org line C,Sweden,Ann-Charlotte,se,E_10,Accepted_In Progress,Low,PROD802,18.911100978637787,1-637713545
Org line C,Sweden,Ann-Charlotte,se,E_10,Queued_Awaiting Assignment,Low,PROD802,18.911102901474603,1-637713545
Org line G4,Sweden,Håkan,se,NAN,Accepted_In Progress,Low,PROD397,18.91108480584168,1-637713651
Org line G4,Sweden,Håkan,se,NAN,Completed_Closed,Low,PROD397,18.912716853210064,1-637713651
Org line G4,Sweden,Samira,se,NAN,Accepted_In Progress,Medium,PROD448,18.911165189589706,1-637893062
Org line G4,Sweden,Samira,se,NAN,Accepted_Assigned,Medium,PROD448,18.920157674211705,1-637893062
Org line G4,Sweden,Samira,se,NAN,Accepted_In Progress,Medium,PROD448,18.943488553747102,1-637893062
Org line G4,Sweden,Samira,se,NAN,Completed_Closed,Medium,PROD448,18.943488630818067,1-637893062
Org line C,Sweden,Peter,se,E_7,Accepted_In Progress,Major,PROD327,18.911294052191412,1-638091067
Org line C,Sweden,Peter,se,E_7,Completed_Closed,Major,PROD327,18.9127879603233,1-638091067
Org line C,Sweden,Peter,se,E_7,Accepted_In Progress,Major,PROD327,18.91281322044154,1-638091067
Org line C,Sweden,Peter,se,E_7,Accepted_Wait,Major,PROD327,18.912813862328775,1-638091067
Org line C,Sweden,Peter,se,E_7,Queued_Awaiting Assignment,Major,PROD327,18.91437460552441,1-638091067
Org line C,Sweden,Peter,se,E_7,Accepted_Assigned,Major,PROD327,18.915303989221847,1-638091067
Org line C,Sweden,Peter,se,E_7,Accepted_In Progress,Major,PROD327,18.96114817816511,1-638091067
Org line C,Sweden,Peter,se,E_7,Completed_Closed,Major,PROD327,18.96114818398987,1-638091067
Org line C,Sweden,Peter,se,E_7,Accepted_In Progress,High,PROD673,18.9121155205491,1-639881579
Org line C,Sweden,Peter,se,E_7,Completed_Closed,High,PROD673,18.925221666289044,1-639881579
Org line C,France,Fabrice,se,E_7,Accepted_In Progress,Medium,PROD673,18.912160440198956,1-639942581
Org line C,France,Fabrice,se,E_7,Accepted_Wait,Medium,PROD673,18.925817295592246,1-639942581
Org line C,France,Fabrice,se,E_7,Accepted_In Progress,Medium,PROD673,18.93005757472444,1-639942581
Org line C,France,Fabrice,se,E_7,Completed_Closed,Medium,PROD673,18.930069880464394,1-639942581
Org line C,France,Bruno,fr,E_6,Accepted_In Progress,Medium,PROD673,18.912185642768588,1-640059801
Org line C,France,Bruno,fr,E_6,Completed_Closed,Medium,PROD673,18.912186095430293,1-640059801
Org line C,USA,Robert,se,E_4,Accepted_In Progress,Major,PROD348,18.912269987234186,1-640254885
Org line C,USA,Robert,se,E_4,Queued_Awaiting Assignment,Major,PROD348,18.91227013403103,1-640254885
